geoid,borough_tract_id,state_fips,county_fips,tract_id,county_name,borough_name,borough_id,nta_id,nta_name,puma_id,puma_name,Type_1.19,geometry,wkt_multipolygon
36047000100,3000100,36,047,000100,Kings,Brooklyn,3,BK09,Brooklyn Heights-Cobble Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Stable Exclusion,"list(list(c(986763.9482231, 986654.5527691, 986643.1610799, 986185.586441, 986271.5049143, 985832.3226309, 984943.0870182, 985165.2544866, 985597.6041582, 985623.2041922, 986298.0730652, 986763.9482231, 194587.6320164, 193980.8621097, 193220.4858556, 193383.8877784, 193615.9346067, 193774.6839794, 194176.7855904, 194627.8726353, 195391.942806, 195449.4083161, 195059.3634356, 194587.6320164)))","MULTIPOLYGON (((986763.9 194587.6, 986654.6 193980.9, 986643.2 193220.5, 986185.6 193383.9, 986271.5 193615.9, 985832.3 193774.7, 984943.1 194176.8, 985165.3 194627.9, 985597.6 195391.9, 985623.2 195449.4, 986298.1 195059.4, 986763.9 194587.6)))"
36047000200,3000200,36,047,000200,Kings,Brooklyn,3,BK32,Sunset Park West,4012,Brooklyn Community District 7--Sunset Park & Windsor Terrace,LI - Not Losing Low-Income Households,"list(list(c(982506.8602276, 981863.5837582, 981218.9196542, 980735.8167942, 980036.4905907, 980684.5274982, 980074.1971636, 980394.2754617, 981007.53878, 981810.9001135, 982506.8602276, 178070.0968926, 177252.7657188, 176436.0349479, 175820.943992, 176373.9451181, 177186.7058565, 177681.6955601, 178083.5874335, 177598.3885644, 178628.8455784, 178070.0968926)))","MULTIPOLYGON (((982506.9 178070.1, 981863.6 177252.8, 981218.9 176436, 980735.8 175820.9, 980036.5 176373.9, 980684.5 177186.7, 980074.2 177681.7, 980394.3 178083.6, 981007.5 177598.4, 981810.9 178628.8, 982506.9 178070.1)))"
36047000301,3000301,36,047,000301,Kings,Brooklyn,3,BK09,Brooklyn Heights-Cobble Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Stable Exclusion,"list(list(c(985832.3226309, 985159.994739, 984032.4827472, 984175.0818921, 984381.6641793, 984395.437119, 984562.6152902, 984699.4706767, 984798.3405695, 984943.0870182, 985832.3226309, 193774.6839794, 191918.1161196, 192226.7556146, 192474.2390965, 193060.4542531, 193107.5650609, 193272.7691644, 193602.7518412, 193857.2166084, 194176.7855904, 193774.6839794)))","MULTIPOLYGON (((985832.3 193774.7, 985160 191918.1, 984032.5 192226.8, 984175.1 192474.2, 984381.7 193060.5, 984395.4 193107.6, 984562.6 193272.8, 984699.5 193602.8, 984798.3 193857.2, 984943.1 194176.8, 985832.3 193774.7)))"
36047000501,3000501,36,047,000501,Kings,Brooklyn,3,BK09,Brooklyn Heights-Cobble Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Stable Exclusion,"list(list(c(986185.586441, 985613.9142649, 985159.994739, 985832.3226309, 986271.5049143, 986185.586441, 193383.8877784, 191811.7121203, 191918.1161196, 193774.6839794, 193615.9346067, 193383.8877784)))","MULTIPOLYGON (((986185.6 193383.9, 985613.9 191811.7, 985160 191918.1, 985832.3 193774.7, 986271.5 193615.9, 986185.6 193383.9)))"
36047000502,3000502,36,047,000502,Kings,Brooklyn,3,BK09,Brooklyn Heights-Cobble Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Stable Exclusion,"list(list(c(986643.1610799, 986798.5446652, 986837.9342653, 986440.3335972, 986162.2107625, 985613.9142649, 986185.586441, 986643.1610799, 193220.4858556, 192496.7174784, 192329.745828, 192467.6228575, 191701.9550958, 191811.7121203, 193383.8877784, 193220.4858556)))","MULTIPOLYGON (((986643.2 193220.5, 986798.5 192496.7, 986837.9 192329.7, 986440.3 192467.6, 986162.2 191702, 985613.9 191811.7, 986185.6 193383.9, 986643.2 193220.5)))"
36047000700,3000700,36,047,000700,Kings,Brooklyn,3,BK09,Brooklyn Heights-Cobble Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Ongoing Exclusion,"list(list(c(985159.994739, 985613.9142649, 986162.2107625, 985813.4349042, 985294.3217166, 984868.2269447, 983752.0101786, 983766.0711744, 983897.37539, 983983.750882, 984032.4827472, 985159.994739, 191918.1161196, 191811.7121203, 191701.9550958, 190752.3507114, 190941.1526548, 191100.3221265, 191461.0342178, 191541.9051354, 191865.9055394, 192147.5392205, 192226.7556146, 191918.1161196)))","MULTIPOLYGON (((985160 191918.1, 985613.9 191811.7, 986162.2 191702, 985813.4 190752.4, 985294.3 190941.2, 984868.2 191100.3, 983752 191461, 983766.1 191541.9, 983897.4 191865.9, 983983.8 192147.5, 984032.5 192226.8, 985160 191918.1)))"
36047000900,3000900,36,047,000900,Kings,Brooklyn,3,BK09,Brooklyn Heights-Cobble Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Ongoing Exclusion,"list(list(c(986837.9342653, 986899.3351032, 986753.2070976, 987291.8831723, 987095.7717636, 986871.7863199, 986367.3348602, 985813.4349042, 986162.2107625, 986440.3335972, 986837.9342653, 192329.745828, 192059.9399905, 191593.7827287, 191439.0264886, 190796.3661388, 190362.1088444, 190552.246074, 190752.3507114, 191701.9550958, 192467.6228575, 192329.745828)))","MULTIPOLYGON (((986837.9 192329.7, 986899.3 192059.9, 986753.2 191593.8, 987291.9 191439, 987095.8 190796.4, 986871.8 190362.1, 986367.3 190552.2, 985813.4 190752.4, 986162.2 191702, 986440.3 192467.6, 986837.9 192329.7)))"
36047001100,3001100,36,047,001100,Kings,Brooklyn,3,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Stable Exclusion,"list(list(c(988369.4603804, 988308.4729872, 987291.8831723, 986753.2070976, 986899.3351032, 986837.9342653, 986798.5446652, 988369.4603804, 192445.2017066, 190908.2568217, 191439.0264886, 191593.7827287, 192059.9399905, 192329.745828, 192496.7174784, 192445.2017066)))","MULTIPOLYGON (((988369.5 192445.2, 988308.5 190908.3, 987291.9 191439, 986753.2 191593.8, 986899.3 192059.9, 986837.9 192329.7, 986798.5 192496.7, 988369.5 192445.2)))"
36047001300,3001300,36,047,001300,Kings,Brooklyn,3,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Stable Exclusion,"list(list(c(987911.3831628, 987862.9488284, 988419.814539, 988369.4603804, 986798.5446652, 986643.1610799, 986654.5527691, 986763.9482231, 987911.3831628, 194539.3247227, 193763.4375472, 193742.1579574, 192445.2017066, 192496.7174784, 193220.4858556, 193980.8621097, 194587.6320164, 194539.3247227)))","MULTIPOLYGON (((987911.4 194539.3, 987862.9 193763.4, 988419.8 193742.2, 988369.5 192445.2, 986798.5 192496.7, 986643.2 193220.5, 986654.6 193980.9, 986763.9 194587.6, 987911.4 194539.3)))"
36047001500,3001500,36,047,001500,Kings,Brooklyn,3,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Advanced Gentrification,"list(list(c(989654.2151827, 989681.9186279, 989786.0392762, 990026.7049226, 989099.4535185, 989308.0445699, 989204.7607548, 989387.5158096, 988764.3776859, 988308.4729872, 988369.4603804, 988419.814539, 988949.2164381, 988930.844068, 989654.2151827, 193378.5497679, 193055.4206767, 192297.9221175, 191936.6366529, 191979.5296393, 191742.2340055, 191112.6746742, 190640.5318253, 190667.9181648, 190908.2568217, 192445.2017066, 193742.1579574, 193717.8341767, 193413.2907202, 193378.5497679)))","MULTIPOLYGON (((989654.2 193378.5, 989681.9 193055.4, 989786 192297.9, 990026.7 191936.6, 989099.5 191979.5, 989308 191742.2, 989204.8 191112.7, 989387.5 190640.5, 988764.4 190667.9, 988308.5 190908.3, 988369.5 192445.2, 988419.8 193742.2, 988949.2 193717.8, 988930.8 193413.3, 989654.2 193378.5)))"
36047001800,3001800,36,047,001800,Kings,Brooklyn,3,BK32,Sunset Park West,4012,Brooklyn Community District 7--Sunset Park & Windsor Terrace,MHI - Stable Exclusion,"list(list(c(985225.6872156, 985675.9769382, 985102.1668545, 984453.5527376, 982996.8921052, 982506.8602276, 981810.9001135, 981007.53878, 980394.2754617, 980074.1971636, 980684.5274982, 980036.4905907, 978906.2270441, 978294.6236992, 977635.2188089, 978255.9033321, 976960.9191173, 976226.8083658, 976186.0509418, 975184.4100104, 975397.7041699, 975780.5100164, 976422.1321652, 977020.7536576, 975996.6774438, 976094.0830381, 977112.8941138, 977549.2089471, 977162.8874368, 977337.1264705, 977944.1414192, 
978272.1664537, 978450.5718781, 978156.4250203, 978370.7770455, 978381.1824284, 979290.0460118, 979700.7266787, 978947.8069564, 979087.3341393, 979850.784319, 980248.3047679, 979405.8770314, 979937.6594704, 980458.9115948, 980964.9533321, 981167.8395329, 980359.1911611, 980739.000618, 981863.6554674, 982180.2539071, 981372.016546, 981599.9023846, 981840.4482071, 982540.1801725, 982522.0125562, 982900.7706017, 983934.6564482, 984379.5677133, 983438.2460951, 984058.8070574, 984254.7334885, 984622.4889096, 
984590.9636114, 984632.7194391, 985091.6321933, 985225.6872156, 182986.9251519, 182228.7132236, 181329.1098189, 180513.1436354, 178679.5116391, 178070.0968926, 178628.8455784, 177598.3885644, 178083.5874335, 177681.6955601, 177186.7058565, 176373.9451181, 174945.8735751, 175430.3244583, 174605.9920619, 174124.5726127, 172484.1162574, 172877.4670824, 173078.5645107, 173805.7511623, 173867.2454514, 174371.7301813, 173913.0300975, 174730.8936798, 175541.7304184, 175657.5642454, 174859.8901069, 175223.9509825, 
176013.5795448, 176495.9452457, 176565.3802748, 176337.3376369, 176547.0204839, 176902.4965585, 177127.2539943, 177626.7150917, 177572.135701, 178140.0936498, 178777.1793245, 178950.9299732, 178355.9658891, 178864.0549903, 179535.364302, 180011.8628247, 179745.9713692, 179339.3282985, 179628.3731613, 180292.8314594, 180457.4159147, 179560.7661739, 179938.7468486, 180609.3399745, 180925.8474289, 180963.8286447, 180407.4607578, 180750.9356174, 181580.4848034, 180792.3718856, 181337.3184173, 182089.6061355, 
182484.3940124, 182449.5354298, 183201.7017877, 183962.1465154, 184045.2598838, 183099.6117546, 182986.9251519)))","MULTIPOLYGON (((985225.7 182986.9, 985676 182228.7, 985102.2 181329.1, 984453.6 180513.1, 982996.9 178679.5, 982506.9 178070.1, 981810.9 178628.8, 981007.5 177598.4, 980394.3 178083.6, 980074.2 177681.7, 980684.5 177186.7, 980036.5 176373.9, 978906.2 174945.9, 978294.6 175430.3, 977635.2 174606, 978255.9 174124.6, 976960.9 172484.1, 976226.8 172877.5, 976186.1 173078.6, 975184.4 173805.8, 975397.7 173867.2, 975780.5 174371.7, 976422.1 173913, 977020.8 174730.9, 975996.7 175541.7, 976094.1 175657.6, 977112.9 174859.9, 977549.2 175224, 977162.9 176013.6, 977337.1 176495.9, 977944.1 176565.4, 978272.2 176337.3, 978450.6 176547, 978156.4 176902.5, 978370.8 177127.3, 978381.2 177626.7, 979290 177572.1, 979700.7 178140.1, 978947.8 178777.2, 979087.3 178950.9, 979850.8 178356, 980248.3 178864.1, 979405.9 179535.4, 979937.7 180011.9, 980458.9 179746, 980965 179339.3, 981167.8 179628.4, 980359.2 180292.8, 980739 180457.4, 981863.7 179560.8, 982180.3 179938.7, 981372 180609.3, 981599.9 180925.8, 981840.4 180963.8, 982540.2 180407.5, 982522 180750.9, 982900.8 181580.5, 983934.7 180792.4, 984379.6 181337.3, 983438.2 182089.6, 984058.8 182484.4, 984254.7 182449.5, 984622.5 183201.7, 984591 183962.1, 984632.7 184045.3, 985091.6 183099.6, 985225.7 182986.9)))"
36047002000,3002000,36,047,002000,Kings,Brooklyn,3,BK32,Sunset Park West,4012,Brooklyn Community District 7--Sunset Park & Windsor Terrace,MHI - Advanced Gentrification,"list(list(c(980735.8167942, 980569.7937573, 979926.3826443, 979601.3437741, 978906.2270441, 980036.4905907, 980735.8167942, 175820.943992, 175620.1603782, 174800.7621874, 174392.393506, 174945.8735751, 176373.9451181, 175820.943992)))","MULTIPOLYGON (((980735.8 175820.9, 980569.8 175620.2, 979926.4 174800.8, 979601.3 174392.4, 978906.2 174945.9, 980036.5 176373.9, 980735.8 175820.9)))"
36047002100,3002100,36,047,002100,Kings,Brooklyn,3,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,VHI - Super Gentrification or Exclusion,"list(list(c(990055.9881612, 990055.1075854, 990038.4878692, 989718.8746274, 989787.7216258, 989589.7059162, 988475.0309482, 988456.5041594, 987911.3831628, 986763.9482231, 986298.0730652, 985623.2041922, 985691.2824797, 985668.5312031, 985699.8746487, 985755.1937701, 986432.4681357, 986759.5174216, 986996.9398838, 988841.5188983, 989112.9823206, 989148.898834, 989542.7974862, 990055.9881612, 196477.8563962, 196475.3570569, 196323.8064766, 195417.0354641, 195088.8119766, 194774.2961336, 194833.1139846, 
194518.9217224, 194539.3247227, 194587.6320164, 195059.3634356, 195449.4083161, 195507.7481079, 195688.4790806, 195748.5475428, 195902.7969382, 196017.0214899, 195777.6154351, 196109.553492, 196365.0934402, 196328.1013889, 196331.6128961, 196461.3642848, 196477.8563962)))","MULTIPOLYGON (((990056 196477.9, 990055.1 196475.4, 990038.5 196323.8, 989718.9 195417, 989787.7 195088.8, 989589.7 194774.3, 988475 194833.1, 988456.5 194518.9, 987911.4 194539.3, 986763.9 194587.6, 986298.1 195059.4, 985623.2 195449.4, 985691.3 195507.7, 985668.5 195688.5, 985699.9 195748.5, 985755.2 195902.8, 986432.5 196017, 986759.5 195777.6, 986996.9 196109.6, 988841.5 196365.1, 989113 196328.1, 989148.9 196331.6, 989542.8 196461.4, 990056 196477.9)))"
36047002200,3002200,36,047,002200,Kings,Brooklyn,3,BK32,Sunset Park West,4012,Brooklyn Community District 7--Sunset Park & Windsor Terrace,LI - At Risk of Gentrification,"list(list(c(978906.2270441, 979601.3437741, 979280.5373266, 978635.5058523, 978405.486586, 977805.9436994, 977379.313813, 976769.4134714, 976960.9191173, 978255.9033321, 977635.2188089, 978294.6236992, 978906.2270441, 174945.8735751, 174392.393506, 173987.2664025, 173153.2026203, 172987.0811819, 172413.6108363, 171765.1901025, 172247.9747867, 172484.1162574, 174124.5726127, 174605.9920619, 175430.3244583, 174945.8735751)))","MULTIPOLYGON (((978906.2 174945.9, 979601.3 174392.4, 979280.5 173987.3, 978635.5 173153.2, 978405.5 172987.1, 977805.9 172413.6, 977379.3 171765.2, 976769.4 172248, 976960.9 172484.1, 978255.9 174124.6, 977635.2 174606, 978294.6 175430.3, 978906.2 174945.9)))"
36047002300,3002300,36,047,002300,Kings,Brooklyn,3,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,LI - At Risk of Gentrification,"list(list(c(989589.7059162, 989682.9094944, 989644.4646229, 989654.2151827, 988930.844068, 988949.2164381, 988419.814539, 987862.9488284, 987911.3831628, 988456.5041594, 988475.0309482, 989589.7059162, 194774.2961336, 194563.6232878, 193670.0979819, 193378.5497679, 193413.2907202, 193717.8341767, 193742.1579574, 193763.4375472, 194539.3247227, 194518.9217224, 194833.1139846, 194774.2961336)))","MULTIPOLYGON (((989589.7 194774.3, 989682.9 194563.6, 989644.5 193670.1, 989654.2 193378.5, 988930.8 193413.3, 988949.2 193717.8, 988419.8 193742.2, 987862.9 193763.4, 987911.4 194539.3, 988456.5 194518.9, 988475 194833.1, 989589.7 194774.3)))"
36047002901,3002901,36,047,002901,Kings,Brooklyn,3,BK68,Fort Greene,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,LI - At Risk of Gentrification,"list(list(c(990784.4428335, 990947.1098898, 990026.7049226, 989786.0392762, 989681.9186279, 990784.4428335, 192977.2580963, 191890.4192639, 191936.6366529, 192297.9221175, 193055.4206767, 192977.2580963)))","MULTIPOLYGON (((990784.4 192977.3, 990947.1 191890.4, 990026.7 191936.6, 989786 192297.9, 989681.9 193055.4, 990784.4 192977.3)))"
36047003000,3003000,36,047,003000,Kings,Brooklyn,3,BK31,Bay Ridge,4013,Brooklyn Community District 10--Bay Ridge & Dyker Heights,MHI - Ongoing Exclusion,"list(list(c(976960.9191173, 976769.4134714, 976533.6330384, 976400.8510423, 976295.7856629, 975571.3580827, 975834.1820844, 976226.8083658, 976960.9191173, 172484.1162574, 172247.9747867, 171949.0841569, 171527.2970215, 171191.5561684, 171487.3821942, 172321.5673641, 172877.4670824, 172484.1162574)))","MULTIPOLYGON (((976960.9 172484.1, 976769.4 172248, 976533.6 171949.1, 976400.9 171527.3, 976295.8 171191.6, 975571.4 171487.4, 975834.2 172321.6, 976226.8 172877.5, 976960.9 172484.1)))"
36047003100,3003100,36,047,003100,Kings,Brooklyn,3,BK68,Fort Greene,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Ongoing Exclusion,"list(list(c(990026.7049226, 990947.1098898, 991499.9140153, 991702.2989212, 991153.3893888, 989387.5158096, 989204.7607548, 989308.0445699, 989099.4535185, 990026.7049226, 191936.6366529, 191890.4192639, 191863.5232788, 190528.4370231, 190555.8256231, 190640.5318253, 191112.6746742, 191742.2340055, 191979.5296393, 191936.6366529)))","MULTIPOLYGON (((990026.7 191936.6, 990947.1 191890.4, 991499.9 191863.5, 991702.3 190528.4, 991153.4 190555.8, 989387.5 190640.5, 989204.8 191112.7, 989308 191742.2, 989099.5 191979.5, 990026.7 191936.6)))"
36047003300,3003300,36,047,003300,Kings,Brooklyn,3,BK68,Fort Greene,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Stable Exclusion,"list(list(c(989387.5158096, 991153.3893888, 991289.291237, 989972.9943531, 989538.7170832, 988764.3776859, 989387.5158096, 190640.5318253, 190555.8256231, 189642.5626297, 189456.8806083, 190265.7669244, 190667.9181648, 190640.5318253)))","MULTIPOLYGON (((989387.5 190640.5, 991153.4 190555.8, 991289.3 189642.6, 989973 189456.9, 989538.7 190265.8, 988764.4 190667.9, 989387.5 190640.5)))"
36047003400,3003400,36,047,003400,Kings,Brooklyn,3,BK31,Bay Ridge,4013,Brooklyn Community District 10--Bay Ridge & Dyker Heights,MHI - Stable Exclusion,"list(list(c(975184.4100104, 976186.0509418, 976226.8083658, 975834.1820844, 975571.3580827, 975280.0821777, 973912.4796445, 973582.7761059, 974057.20704, 974338.3170812, 974063.6361349, 974793.8355772, 975184.4100104, 173805.7511623, 173078.5645107, 172877.4670824, 172321.5673641, 171487.3821942, 170552.5710063, 170988.2329103, 170878.9750333, 172137.8863538, 172683.8837373, 173064.8889479, 174022.1602095, 173805.7511623)))","MULTIPOLYGON (((975184.4 173805.8, 976186.1 173078.6, 976226.8 172877.5, 975834.2 172321.6, 975571.4 171487.4, 975280.1 170552.6, 973912.5 170988.2, 973582.8 170879, 974057.2 172137.9, 974338.3 172683.9, 974063.6 173064.9, 974793.8 174022.2, 975184.4 173805.8)))"
36047003500,3003500,36,047,003500,Kings,Brooklyn,3,BK68,Fort Greene,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Stable Exclusion,"list(list(c(991382.3849013, 991527.0639113, 990919.7888237, 990501.7761015, 990339.267455, 989972.9943531, 991289.291237, 991382.3849013, 189031.3825193, 188133.8375468, 188302.6475597, 188498.9296294, 188791.9286448, 189456.8806083, 189642.5626297, 189031.3825193)))","MULTIPOLYGON (((991382.4 189031.4, 991527.1 188133.8, 990919.8 188302.6, 990501.8 188498.9, 990339.3 188791.9, 989973 189456.9, 991289.3 189642.6, 991382.4 189031.4)))"
36047003600,3003600,36,047,003600,Kings,Brooklyn,3,BK31,Bay Ridge,4013,Brooklyn Community District 10--Bay Ridge & Dyker Heights,MHI - Ongoing Exclusion,"list(list(c(976295.7856629, 976024.8414215, 975791.3936203, 975046.9428071, 975280.0821777, 975571.3580827, 976295.7856629, 171191.5561684, 170319.7827952, 169571.5491679, 169803.5336411, 170552.5710063, 171487.3821942, 171191.5561684)))","MULTIPOLYGON (((976295.8 171191.6, 976024.8 170319.8, 975791.4 169571.5, 975046.9 169803.5, 975280.1 170552.6, 975571.4 171487.4, 976295.8 171191.6)))"
36047003700,3003700,36,047,003700,Kings,Brooklyn,3,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Advanced Gentrification,"list(list(c(988308.4729872, 988764.3776859, 989538.7170832, 989972.9943531, 989292.4182237, 988089.0902104, 987095.7717636, 987291.8831723, 988308.4729872, 190908.2568217, 190667.9181648, 190265.7669244, 189456.8806083, 189692.7431835, 190307.57469, 190796.3661388, 191439.0264886, 190908.2568217)))","MULTIPOLYGON (((988308.5 190908.3, 988764.4 190667.9, 989538.7 190265.8, 989973 189456.9, 989292.4 189692.7, 988089.1 190307.6, 987095.8 190796.4, 987291.9 191439, 988308.5 190908.3)))"
36047003800,3003800,36,047,003800,Kings,Brooklyn,3,BK31,Bay Ridge,4013,Brooklyn Community District 10--Bay Ridge & Dyker Heights,MHI - Stable Exclusion,"list(list(c(975280.0821777, 975046.9428071, 974000.3045912, 973343.3517565, 973582.7761059, 973912.4796445, 975280.0821777, 170552.5710063, 169803.5336411, 170133.4150841, 170223.7172115, 170878.9750333, 170988.2329103, 170552.5710063)))","MULTIPOLYGON (((975280.1 170552.6, 975046.9 169803.5, 974000.3 170133.4, 973343.4 170223.7, 973582.8 170879, 973912.5 170988.2, 975280.1 170552.6)))"
36047003900,3003900,36,047,003900,Kings,Brooklyn,3,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Ongoing Exclusion,"list(list(c(989972.9943531, 990339.267455, 989903.1979978, 988700.2013445, 989292.4182237, 989972.9943531, 189456.8806083, 188791.9286448, 187930.8924514, 188545.5831498, 189692.7431835, 189456.8806083)))","MULTIPOLYGON (((989973 189456.9, 990339.3 188791.9, 989903.2 187930.9, 988700.2 188545.6, 989292.4 189692.7, 989973 189456.9)))"
36047004100,3004100,36,047,004100,Kings,Brooklyn,3,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Ongoing Exclusion,"list(list(c(989292.4182237, 988700.2013445, 987497.5328772, 988089.0902104, 989292.4182237, 189692.7431835, 188545.5831498, 189160.1128374, 190307.57469, 189692.7431835)))","MULTIPOLYGON (((989292.4 189692.7, 988700.2 188545.6, 987497.5 189160.1, 988089.1 190307.6, 989292.4 189692.7)))"
36047004300,3004300,36,047,004300,Kings,Brooklyn,3,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,Brooklyn Community District 2--Brooklyn Heights & Fort Greene,MHI - Stable Exclusion,"list(list(c(988089.0902104, 987497.5328772, 986116.511833, 986367.3348602, 986871.7863199, 987095.7717636, 988089.0902104, 190307.57469, 189160.1128374, 189872.5065527, 190552.246074, 190362.1088444, 190796.3661388, 190307.57469)))","MULTIPOLYGON (((988089.1 190307.6, 987497.5 189160.1, 986116.5 189872.5, 986367.3 190552.2, 986871.8 190362.1, 987095.8 190796.4, 988089.1 190307.6)))"
36047004400,3004400,36,047,004400,Kings,Brooklyn,3,BK31,Bay Ridge,4013,Brooklyn Community District 10--Bay Ridge & Dyker Heights,MHI - Stable Exclusion,"list(list(c(975046.9428071, 975791.3936203, 975710.5639845, 975295.7845233, 973807.0698006, 973724.3796726, 972784.8656129, 972851.2293241, 973343.3517565, 974000.3045912, 975046.9428071, 169803.5336411, 169571.5491679, 169313.7709908, 167983.7434946, 168447.9291503, 168181.571626, 168392.7428056, 168877.9108961, 170223.7172115, 170133.4150841, 169803.5336411)))","MULTIPOLYGON (((975046.9 169803.5, 975791.4 169571.5, 975710.6 169313.8, 975295.8 167983.7, 973807.1 168447.9, 973724.4 168181.6, 972784.9 168392.7, 972851.2 168877.9, 973343.4 170223.7, 974000.3 170133.4, 975046.9 169803.5)))"
36047004500,3004500,36,047,004500,Kings,Brooklyn,3,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,"Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",MHI - Stable Exclusion,"list(list(c(985813.4349042, 986367.3348602, 986116.511833, 985800.4855514, 984751.9113575, 985294.3217166, 985813.4349042, 190752.3507114, 190552.246074, 189872.5065527, 189008.3115488, 189462.6447983, 190941.1526548, 190752.3507114)))","MULTIPOLYGON (((985813.4 190752.4, 986367.3 190552.2, 986116.5 189872.5, 985800.5 189008.3, 984751.9 189462.6, 985294.3 190941.2, 985813.4 190752.4)))"
36047004600,3004600,36,047,004600,Kings,Brooklyn,3,BK31,Bay Ridge,4013,Brooklyn Community District 10--Bay Ridge & Dyker Heights,MHI - Stable Exclusion,"list(list(c(975295.7845233, 976794.3964648, 976712.2024257, 975212.868133, 975059.0294943, 974315.0676051, 974138.0111346, 972690.2335962, 972784.8656129, 973724.3796726, 973807.0698006, 975295.7845233, 167983.7434946, 167515.9730607, 167249.716414, 167717.7400828, 167221.2091576, 167453.9413935, 166889.1426587, 167354.2174441, 168392.7428056, 168181.571626, 168447.9291503, 167983.7434946)))","MULTIPOLYGON (((975295.8 167983.7, 976794.4 167516, 976712.2 167249.7, 975212.9 167717.7, 975059 167221.2, 974315.1 167453.9, 974138 166889.1, 972690.2 167354.2, 972784.9 168392.7, 973724.4 168181.6, 973807.1 168447.9, 975295.8 167983.7)))"
36047004700,3004700,36,047,004700,Kings,Brooklyn,3,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,"Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",MHI - Stable Exclusion,"list(list(c(984868.2269447, 984070.0532679, 982997.7204043, 982903.8276316, 982260.784102, 982109.3608555, 982688.2362367, 982861.9015971, 982975.9046658, 983190.102433, 983304.1414495, 983424.3886568, 983982.9351563, 984055.7363537, 983703.459314, 983766.0711744, 983752.0101786, 984868.2269447, 191100.3221265, 188935.9254971, 189324.9763233, 189086.8612834, 189337.8843241, 189304.1670889, 189493.4927861, 189792.8807029, 190014.8373271, 190275.1119533, 190524.1685853, 190820.478828, 190711.9662499, 
190887.9693151, 191336.5919751, 191541.9051354, 191461.0342178, 191100.3221265)))","MULTIPOLYGON (((984868.2 191100.3, 984070.1 188935.9, 982997.7 189325, 982903.8 189086.9, 982260.8 189337.9, 982109.4 189304.2, 982688.2 189493.5, 982861.9 189792.9, 982975.9 190014.8, 983190.1 190275.1, 983304.1 190524.2, 983424.4 190820.5, 983982.9 190712, 984055.7 190888, 983703.5 191336.6, 983766.1 191541.9, 983752 191461, 984868.2 191100.3)))"
36047004900,3004900,36,047,004900,Kings,Brooklyn,3,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,"Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",MHI - Ongoing Exclusion,"list(list(c(985294.3217166, 984751.9113575, 984504.572523, 984070.0532679, 984868.2269447, 985294.3217166, 190941.1526548, 189462.6447983, 188776.3664575, 188935.9254971, 191100.3221265, 190941.1526548)))","MULTIPOLYGON (((985294.3 190941.2, 984751.9 189462.6, 984504.6 188776.4, 984070.1 188935.9, 984868.2 191100.3, 985294.3 190941.2)))"
